#{"t_start": 1760104453.683867, "env_id": "None"}
r,l,t
-5.20836,100,33.430527
-13.495199,100,33.430532
-17.715471,100,33.430536
-6.0568604,100,33.43054
-4.2791815,100,33.430544
-5.1118636,100,33.575056
-5.2998314,100,33.575093
-7.320304,100,33.575101
-4.32241,100,33.575107
-7.53025,100,33.575112
-7.1362834,100,33.575117
-4.4606757,100,33.575122
-3.9649584,100,33.575126
-4.242628,100,33.575131
-3.7344756,100,33.575135
-9.874251,100,33.718766
-14.719291,100,33.718798
-6.7615924,100,33.718808
-2.2643704,100,33.718814
-6.288547,100,33.718819
-4.937351,100,33.718823
-7.944344,100,33.718828
-7.587224,100,33.718832
-9.395148,100,33.718837
-10.916921,100,33.718841
-11.241063,100,33.865619
-9.492054,100,33.865663
-3.554121,100,33.865671
-11.568066,100,33.865677
-4.185114,100,33.865682
-15.395118,100,33.865687
-3.052748,100,33.865692
-7.3415484,100,33.865696
-3.4838772,100,33.8657
-3.1022274,100,33.865705
-5.375978,100,34.010087
-9.529019,100,34.010124
-22.43172,100,34.010133
-5.025651,100,34.010139
-20.189991,100,34.010144
-5.058144,100,34.01015
-18.8839,100,34.010155
-7.797635,100,34.010159
-14.171132,100,34.010164
-2.3136063,100,34.010169
-37.84644,100,34.154725
-36.533413,100,34.154759
-25.871912,100,34.154767
-19.445679,100,34.154772
-36.867836,100,34.154778
-19.5557,100,34.154782
-18.042032,100,34.154787
-45.696655,100,34.154792
-10.157141,100,34.154796
-18.791517,100,34.1548
-21.31298,100,34.298711
-13.282157,100,34.298747
-5.282558,100,34.298755
-26.333101,100,34.298764
-12.450649,100,34.298769
-10.3690195,100,34.298775
-8.944507,100,34.298779
-8.429563,100,34.298784
-5.9719276,100,34.298788
-20.184618,100,34.298792
-11.231127,100,34.443448
-6.2281523,100,34.443485
-23.940996,100,34.443492
-2.5234313,100,34.443501
-3.8927894,100,34.443507
-3.540729,100,34.443512
-5.2998047,100,34.443516
-14.974217,100,34.443521
-2.0785425,100,34.443525
-18.50861,100,34.443529
-6.37368,100,34.587952
-6.239229,100,34.587984
-3.7753596,100,34.587992
-12.372815,100,34.587998
-3.2264216,100,34.588003
-7.0590496,100,34.588009
-3.9452922,100,34.588013
-6.789552,100,34.588018
-9.463577,100,34.588022
-4.250023,100,34.588027
-10.453929,100,34.732489
-5.210759,100,34.732518
-5.6641016,100,34.732524
-10.977409,100,34.73253
-5.249338,100,34.732535
-5.6935353,100,34.73254
-7.887159,100,34.732544
-5.2880344,100,34.732549
-4.97611,100,34.732553
-3.2014112,100,34.732557
-5.757802,100,34.876508
-12.127646,100,34.876544
-5.396072,100,34.876551
-7.161984,100,34.876557
-13.987176,100,34.876563
-9.65036,100,34.876567
-4.5659604,100,34.876572
-6.6977434,100,34.876577
-6.844179,100,34.876581
-3.0200417,100,34.876585
-7.9359803,100,35.021498
-13.363435,100,35.02153
-11.064026,100,35.021537
-11.356038,100,35.021543
-22.62106,100,35.021548
-6.0303097,100,35.021553
-12.675473,100,35.02156
-21.91697,100,35.021565
-6.882736,100,35.021569
-14.824482,100,35.021574
-2.6049037,100,35.166152
-4.0599165,100,35.166192
-5.222013,100,35.1662
-7.125629,100,35.166206
-4.732618,100,35.166211
-3.9063513,100,35.166216
-18.846882,100,35.16622
-4.6528707,100,35.166225
-2.1151934,100,35.16623
-8.594838,100,35.166235
-15.670513,100,35.310935
-4.1059313,100,35.310976
-12.538286,100,35.310988
-13.044352,100,35.310995
-8.627243,100,35.311003
-10.476998,100,35.311009
-10.695908,100,35.311013
-13.810146,100,35.311018
-13.13737,100,35.311022
-12.074018,100,35.311026
-7.250579,100,35.454841
-4.17581,100,35.454875
-8.128977,100,35.454882
-5.861591,100,35.4549
-5.419153,100,35.454908
-5.5294423,100,35.454914
-7.5414515,100,35.454918
-16.843016,100,35.454922
-1.9241917,100,35.454927
-16.383997,100,35.454931
-40.626804,100,35.599032
-20.22287,100,35.59907
-20.834919,100,35.599077
-22.225863,100,35.599083
-9.495614,100,35.599089
-33.66942,100,35.599094
-8.376596,100,35.599098
-18.837313,100,35.599103
-11.988621,100,35.599107
-35.168377,100,35.599111
-29.233635,100,35.743729
-29.48025,100,35.743762
-28.93775,100,35.743769
-47.222286,100,35.743775
-22.697153,100,35.74378
-33.314087,100,35.743785
-29.761099,100,35.743789
-18.16831,100,35.743793
-25.306942,100,35.743797
-19.12017,100,35.743802
-33.88465,100,35.888689
-53.940582,100,35.888727
-49.66188,100,35.888735
-34.684135,100,35.888741
-17.91578,100,35.888747
-39.982037,100,35.888754
-36.09995,100,35.88876
-33.249187,100,35.888766
-12.554105,100,35.888771
-27.259903,100,35.888777
-14.000733,100,36.033439
-9.164075,100,36.033477
-13.22,100,36.033489
-6.053195,100,36.033495
-4.654374,100,36.0335
-2.7756765,100,36.033505
-4.058593,100,36.033509
-6.7683907,100,36.033514
-5.63816,100,36.033518
-4.464827,100,36.033522
-31.829414,100,36.178531
-35.496006,100,36.178559
-48.030502,100,36.178566
-27.913189,100,36.178571
-63.82812,100,36.178575
-23.345026,100,36.17858
-44.667233,100,36.178584
-35.131992,100,36.178588
-37.531418,100,36.178592
-16.316256,100,36.178596
-4.4278507,100,36.323464
-5.4584184,100,36.323505
-16.60011,100,36.323513
-9.73031,100,36.323519
-12.836006,100,36.323525
-10.121887,100,36.32353
-5.8790035,100,36.323535
-21.95247,100,36.32354
-5.290875,100,36.323544
-3.9316912,100,36.323551
-6.0465474,100,36.468052
-27.220255,100,36.468087
-7.5408807,100,36.468095
-6.5133567,100,36.468101
-19.318295,100,36.468106
-11.82984,100,36.468111
-14.818558,100,36.468116
-10.563035,100,36.46812
-11.893487,100,36.468125
-6.340442,100,36.46813
-32.56974,100,36.612692
-18.101887,100,36.612733
-26.80066,100,36.612741
-16.917757,100,36.612747
-9.939449,100,36.612752
-14.370233,100,36.612757
-20.850452,100,36.612762
-17.244888,100,36.612766
-7.4860573,100,36.612771
-19.52853,100,36.612775
-73.0153,100,36.757413
-15.740124,100,36.75745
-48.902596,100,36.757462
-37.49701,100,36.757468
-47.566113,100,36.757473
-32.201237,100,36.757478
-60.141685,100,36.757483
-59.482544,100,36.757488
-47.39821,100,36.757492
-60.422955,100,36.757496
-28.292263,100,36.901851
-22.302933,100,36.901883
-51.61753,100,36.901889
-27.3342,100,36.901895
-20.102228,100,36.9019
-49.044346,100,36.901905
-12.435412,100,36.90191
-17.204575,100,36.901914
-31.546913,100,36.901918
-27.369072,100,36.901922
-6.515463,100,37.046413
-31.683214,100,37.046446
-12.688042,100,37.046453
-33.449554,100,37.046459
-36.927917,100,37.046464
-20.737068,100,37.046469
-12.992957,100,37.046474
-34.577717,100,37.046479
-21.53312,100,37.046483
-13.11656,100,37.046488
-14.236517,100,37.190527
-11.342425,100,37.190557
-6.6257634,100,37.190564
-5.6680455,100,37.19057
-3.7672307,100,37.190575
-2.9658072,100,37.19058
-6.4095764,100,37.190584
-14.793672,100,37.190589
-9.266263,100,37.190593
-8.936025,100,37.190598
-10.948576,100,37.335013
-7.011552,100,37.335046
-5.061143,100,37.335053
-17.299185,100,37.335058
-6.5448275,100,37.335063
-3.4532223,100,37.335068
-3.799744,100,37.335073
-13.600854,100,37.335079
-18.465631,100,37.335085
-4.757111,100,37.33509
-14.649763,100,37.479965
-50.49048,100,37.479997
-14.173105,100,37.480004
-9.580175,100,37.48001
-21.555965,100,37.480015
-25.713285,100,37.48002
-39.541065,100,37.480024
-32.80537,100,37.480029
-27.053188,100,37.480033
-23.509546,100,37.480038
-6.682204,100,37.623838
-16.034807,100,37.623871
-4.8807316,100,37.623879
-2.1068852,100,37.623885
-14.982331,100,37.62389
-4.3183103,100,37.623898
-11.303501,100,37.623903
-8.261301,100,37.623907
-10.143858,100,37.623912
-3.1350877,100,37.623916
-7.3691115,100,37.768622
-3.08546,100,37.768665
-5.1681156,100,37.768673
-12.65278,100,37.76868
-9.692311,100,37.768698
-16.784914,100,37.768705
-4.398701,100,37.768712
-7.9528346,100,37.768717
-11.487326,100,37.768722
-9.22238,100,37.768727
-4.9293356,100,37.913795
-5.4266253,100,37.913828
-8.868489,100,37.913838
-12.835421,100,37.913844
-9.388959,100,37.913849
-3.5805497,100,37.913854
-3.6755705,100,37.913858
-4.1103373,100,37.913862
-6.0030227,100,37.913866
-6.3252983,100,37.91387
-12.997654,100,38.058652
-17.793932,100,38.058693
-11.08066,100,38.058701
-21.172737,100,38.05871
-20.298836,100,38.058715
-11.4920845,100,38.05872
-18.938944,100,38.058724
-10.968333,100,38.058729
-28.54992,100,38.058733
-5.555605,100,38.058737
-24.051018,100,38.20389
-8.44357,100,38.203924
-7.4111657,100,38.203936
-9.530765,100,38.203942
-18.19514,100,38.203947
-7.516052,100,38.203952
-5.3146167,100,38.203957
-7.556408,100,38.203962
-6.4551997,100,38.203966
-13.000072,100,38.203971
-8.461154,100,38.34868
-5.0087266,100,38.348715
-2.99962,100,38.348722
-3.5711968,100,38.348731
-7.4459743,100,38.348736
-9.735066,100,38.348741
-5.1228976,100,38.348745
-6.467814,100,38.348749
-9.903843,100,38.348753
-8.499939,100,38.348757
-33.958664,100,38.493163
-23.452497,100,38.493197
-18.402113,100,38.493205
-32.215675,100,38.493211
-30.67134,100,38.493217
-20.33705,100,38.493222
-34.313057,100,38.49323
-35.1807,100,38.493234
-46.576412,100,38.493239
-22.05662,100,38.493243
-5.008728,100,38.637955
-6.2986946,100,38.637994
-7.0195103,100,38.638003
-6.705579,100,38.638009
-7.3838396,100,38.638015
-6.554192,100,38.63802
-1.8977042,100,38.638025
-6.646553,100,38.638034
-10.336576,100,38.638039
-9.908788,100,38.638044
-3.0421677,100,38.784101
-6.5034647,100,38.784141
-21.300434,100,38.78415
-5.1116633,100,38.784156
-9.95498,100,38.784162
-15.234494,100,38.784167
-13.037939,100,38.784172
-4.2449594,100,38.784177
-8.256389,100,38.784181
-7.892416,100,38.784186
-5.531475,100,38.929485
-2.1928656,100,38.929528
-7.671757,100,38.929536
-3.628059,100,38.929542
-6.843553,100,38.929547
-13.73041,100,38.929552
-8.443686,100,38.929557
-14.721183,100,38.929562
-15.504279,100,38.929566
-19.669659,100,38.929571
-6.502454,100,39.074277
-5.103013,100,39.074308
-4.299461,100,39.074316
-6.029905,100,39.074321
-8.6883,100,39.074326
-5.530841,100,39.074332
-8.967107,100,39.074337
-1.7018827,100,39.074341
-2.339973,100,39.074346
-6.02726,100,39.07435
-31.598665,100,39.219254
-48.750504,100,39.219285
-56.924343,100,39.219293
-49.285053,100,39.219299
-64.787865,100,39.219304
-69.5154,100,39.21931
-47.775925,100,39.219315
-51.000202,100,39.219319
-28.609465,100,39.219324
-56.804985,100,39.219328
-6.5967336,100,39.364149
-3.172639,100,39.364194
-14.797044,100,39.364202
-5.4875717,100,39.364208
-8.842168,100,39.364214
-13.061058,100,39.364222
-9.553324,100,39.364226
-25.008781,100,39.364231
-5.214558,100,39.364235
-4.555568,100,39.364243
-8.400308,100,39.508476
-3.9433756,100,39.508516
-6.8460546,100,39.508523
-5.700644,100,39.50853
-5.2578773,100,39.508536
-6.9133086,100,39.508543
-22.749065,100,39.508548
-7.472994,100,39.508552
-10.39267,100,39.508556
-13.278002,100,39.50856
-22.107042,100,39.653228
-35.80293,100,39.653265
-32.42681,100,39.653272
-33.818855,100,39.653278
-35.389816,100,39.653284
-29.928728,100,39.653289
-33.91992,100,39.653293
-27.623167,100,39.653298
-12.417717,100,39.653302
-27.585571,100,39.653307
-19.70886,100,39.797324
-35.300976,100,39.797362
-42.11723,100,39.797369
-24.7446,100,39.797375
-29.002134,100,39.797381
-41.239628,100,39.797386
-22.5513,100,39.797395
-33.598522,100,39.7974
-23.896132,100,39.797404
-34.060196,100,39.797409
-7.3495064,100,39.942947
-37.74504,100,39.942983
-22.74423,100,39.94299
-10.0034685,100,39.942997
-7.798378,100,39.943002
-26.577944,100,39.943007
-7.1922164,100,39.943012
-19.273668,100,39.943016
-31.306057,100,39.94302
-24.444609,100,39.943025
-25.423986,100,40.087338
-31.058907,100,40.087374
-9.188337,100,40.087381
-64.907166,100,40.087392
-35.616,100,40.087397
-18.168327,100,40.087412
-18.698713,100,40.08742
-15.859106,100,40.087425
-17.725346,100,40.087429
-23.63263,100,40.087434
-26.883303,100,40.232228
-29.49954,100,40.232262
-37.897106,100,40.232269
-32.350063,100,40.232279
-24.837965,100,40.232284
-16.686022,100,40.232289
-14.341059,100,40.232296
-10.994069,100,40.232301
-15.591302,100,40.232305
-35.09705,100,40.232313
-18.455322,100,40.376693
-4.413418,100,40.376733
-13.575661,100,40.376744
-10.279715,100,40.37675
-7.9345183,100,40.376755
-6.9485183,100,40.37676
-23.329224,100,40.376765
-37.66186,100,40.376769
-3.8942842,100,40.376774
-11.018419,100,40.376778
-28.639399,100,40.521405
-27.180626,100,40.521445
-34.15658,100,40.521452
-32.656242,100,40.521458
-49.16013,100,40.521464
-61.007004,100,40.521469
-34.50795,100,40.521474
-57.204926,100,40.521478
-32.484592,100,40.521483
-49.77293,100,40.521488
-47.14148,100,40.670906
-34.774048,100,40.670941
-48.55902,100,40.670948
-45.330063,100,40.670954
-50.803516,100,40.67096
-50.599426,100,40.67097
-14.54915,100,40.670975
-40.54141,100,40.670979
-25.791046,100,40.670983
-16.547071,100,40.670987
-44.589733,100,40.815683
-59.42576,100,40.815718
-36.275322,100,40.815726
-27.042343,100,40.815732
-51.986057,100,40.815737
-95.92043,100,40.815742
-49.23533,100,40.815747
-24.719833,100,40.815751
-31.55807,100,40.815756
-41.98491,100,40.81576
-8.179221,100,40.959821
-17.608526,100,40.959866
-2.4251866,100,40.959874
-17.124212,100,40.95988
-4.2381673,100,40.959886
-18.84082,100,40.959891
-7.545421,100,40.959899
-18.454523,100,40.959904
-7.035677,100,40.959908
-29.461805,100,40.959912
-9.5021,100,41.103817
-9.152399,100,41.103853
-6.457908,100,41.103861
-11.525364,100,41.103867
-7.379238,100,41.103872
-4.5965,100,41.103877
-15.816881,100,41.103882
-8.299089,100,41.103886
-4.7692227,100,41.10389
-14.790671,100,41.103895
-6.448434,100,41.246841
-8.006881,100,41.246874
-13.340538,100,41.246884
-7.771532,100,41.24689
-6.0173187,100,41.246895
-6.5385056,100,41.246899
-6.246194,100,41.246904
-7.768429,100,41.246908
-3.135427,100,41.246912
-7.3557005,100,41.246916
-3.4193215,100,41.391005
-5.4307656,100,41.391039
-6.844882,100,41.391047
-8.246222,100,41.391053
-2.3347359,100,41.391059
-3.1150615,100,41.391064
-14.187786,100,41.391068
-11.529793,100,41.391073
-11.156015,100,41.391077
-9.443282,100,41.391081
-5.342394,100,41.534827
-4.7937565,100,41.534868
-15.826095,100,41.534876
-12.814498,100,41.534885
-4.4189663,100,41.53489
-7.4442563,100,41.534895
-14.977297,100,41.5349
-10.918025,100,41.534905
-6.2788477,100,41.534912
-8.14333,100,41.534916
-10.763086,100,41.679124
-7.839594,100,41.679156
-5.8680615,100,41.679163
-10.001894,100,41.679169
-3.8561494,100,41.679175
-6.699574,100,41.67918
-5.6232224,100,41.679184
-12.593037,100,41.679189
-6.4958262,100,41.679193
-10.373661,100,41.679197
-16.854366,100,41.82281
-37.50569,100,41.822851
-30.44698,100,41.822862
-9.979944,100,41.822869
-16.693333,100,41.822874
-31.838978,100,41.822879
-27.679525,100,41.822883
-20.505978,100,41.822887
-18.059784,100,41.822892
-10.958544,100,41.822896
-4.787038,100,41.966852
-7.5726433,100,41.966886
-18.33647,100,41.966894
-7.419076,100,41.966899
-29.889528,100,41.966904
-6.361885,100,41.966909
-12.882653,100,41.966913
-19.440332,100,41.966918
-14.453148,100,41.966922
-29.20838,100,41.966926
-30.001055,100,42.110363
-23.261866,100,42.110408
-15.236635,100,42.110419
-33.593353,100,42.110425
-43.27594,100,42.110431
-23.852749,100,42.110436
-57.376564,100,42.110441
-30.550451,100,42.110445
-44.551575,100,42.11045
-34.610332,100,42.110457
-14.476897,100,42.255033
-18.874058,100,42.255063
-6.69806,100,42.25507
-29.273205,100,42.255076
-36.48824,100,42.255082
-13.038881,100,42.255087
-4.4399896,100,42.255091
-10.664941,100,42.255096
-6.534214,100,42.2551
-12.228134,100,42.255104
-4.169348,100,42.399085
-10.5381565,100,42.399128
-11.185878,100,42.399135
-3.637352,100,42.399141
-28.204916,100,42.399147
-13.364084,100,42.399152
-22.963717,100,42.399159
-11.801491,100,42.399164
-9.118447,100,42.399169
-7.8648343,100,42.399173
-2.6542404,100,42.543389
-5.359794,100,42.54343
-30.667484,100,42.543437
-6.242289,100,42.543446
-7.459025,100,42.543452
-9.592258,100,42.543456
-12.45151,100,42.543464
-15.677011,100,42.543468
-11.248399,100,42.543472
-9.370774,100,42.543476
-11.445263,100,42.686987
-29.88795,100,42.687025
-2.8921814,100,42.687037
-9.063768,100,42.687043
-6.1441884,100,42.687049
-26.036951,100,42.687054
-26.074202,100,42.687059
-15.6750965,100,42.687063
-10.701978,100,42.687067
-11.735868,100,42.687072
-19.616936,100,42.831894
-32.791397,100,42.831928
-27.049364,100,42.831937
-34.024868,100,42.831944
-38.741024,100,42.83195
-14.053513,100,42.831957
-25.273573,100,42.831963
-22.969805,100,42.831968
-33.947956,100,42.831974
-36.762096,100,42.83198
-22.676327,100,42.97509
-2.614455,100,42.975134
-7.86478,100,42.975144
-3.2563806,100,42.975152
-7.2463136,100,42.975158
-2.9964316,100,42.975164
-10.648812,100,42.975169
-21.500254,100,42.975174
-6.948891,100,42.97518
-10.2372,100,42.975188
-24.266989,100,43.11885
-27.863985,100,43.118893
-20.32555,100,43.118903
-24.01926,100,43.118909
-43.21612,100,43.118919
-32.910652,100,43.118924
-47.82423,100,43.11893
-36.02952,100,43.118936
-44.863667,100,43.118941
-34.57268,100,43.118946
-54.590694,100,43.262245
-63.684147,100,43.262291
-50.171585,100,43.262303
-64.00683,100,43.26231
-97.733765,100,43.26232
-38.483955,100,43.262326
-42.16462,100,43.262332
-65.444885,100,43.262337
-36.11196,100,43.262342
-42.100163,100,43.262347
-3.534349,100,43.406948
-14.5772,100,43.406993
-5.363868,100,43.407002
-9.207881,100,43.407009
-16.889034,100,43.407018
-5.8618174,100,43.407024
-8.4782,100,43.40703
-6.225142,100,43.407036
-3.2151632,100,43.407041
-7.0966673,100,43.407046
-31.932184,100,43.550985
-29.359467,100,43.551021
-38.090687,100,43.551028
-23.195368,100,43.551035
-36.96636,100,43.551041
-45.536423,100,43.551047
-42.530178,100,43.551052
-41.429153,100,43.551057
-32.6259,100,43.551062
-22.380934,100,43.551067
-86.74652,100,43.695021
-34.509502,100,43.695067
-64.35651,100,43.695079
-27.233482,100,43.695086
-83.81584,100,43.695093
-35.269913,100,43.695098
-57.118153,100,43.695104
-44.04085,100,43.695109
-30.781223,100,43.695114
-44.95017,100,43.695119
-15.673955,100,43.841283
-10.567695,100,43.841325
-35.9393,100,43.841334
-44.67953,100,43.841341
-44.98931,100,43.841347
-7.390707,100,43.841353
-21.16229,100,43.841359
-12.795478,100,43.841364
-64.09386,100,43.841369
-22.731932,100,43.841374
-4.004329,100,43.985668
-32.616756,100,43.985705
-36.930676,100,43.985716
-6.4890823,100,43.985723
-11.105532,100,43.985732
-9.156938,100,43.985738
-2.6398711,100,43.985743
-16.317842,100,43.985751
-14.135108,100,43.985756
-17.959326,100,43.985762
-13.834599,100,44.129371
-19.828684,100,44.129402
-8.637653,100,44.129411
-44.901447,100,44.129417
-24.50805,100,44.129423
-8.982961,100,44.129429
-11.419247,100,44.129434
-25.160912,100,44.129439
-9.308862,100,44.129444
-16.143795,100,44.129449
-40.546844,100,44.27333
-31.01912,100,44.273375
-19.417482,100,44.273385
-33.23474,100,44.273392
-16.336998,100,44.273401
-29.373604,100,44.273407
-26.44373,100,44.273417
-30.97017,100,44.273422
-34.629566,100,44.273427
-44.528137,100,44.273432
-3.9790895,100,44.418369
-11.52079,100,44.418409
-7.368588,100,44.418419
-9.395235,100,44.418426
-11.774798,100,44.418431
-3.8090024,100,44.418437
-6.427774,100,44.418442
-4.600898,100,44.41845
-2.6879878,100,44.418455
-4.447476,100,44.41846
-9.383873,100,44.562859
-6.6968803,100,44.562903
-5.585016,100,44.562915
-6.1222224,100,44.562922
-16.888662,100,44.562928
-11.357148,100,44.562934
-4.4678745,100,44.56294
-13.361106,100,44.562945
-10.761619,100,44.562951
-4.404586,100,44.562956
-33.518456,100,44.707021
-38.108547,100,44.707071
-7.4385104,100,44.707082
-31.249977,100,44.707089
-35.25092,100,44.707098
-28.61536,100,44.707104
-11.557158,100,44.70711
-23.73104,100,44.707115
-20.406296,100,44.70712
-19.88875,100,44.707125
-18.619802,100,44.851336
-19.953033,100,44.851381
-45.26125,100,44.851394
-26.97718,100,44.851401
-48.170143,100,44.85141
-36.297565,100,44.851416
-50.466,100,44.851426
-83.976166,100,44.851431
-34.349457,100,44.851437
-28.71345,100,44.851442
-46.33929,100,44.995744
-23.894579,100,44.99578
-20.213837,100,44.995789
-32.765972,100,44.995796
-26.052485,100,44.995802
-24.74492,100,44.995808
-42.282593,100,44.995814
-18.415745,100,44.995819
-31.648083,100,44.995824
-67.88997,100,44.99583
-3.4958825,100,45.140533
-6.581545,100,45.140575
-3.344959,100,45.140582
-3.9368682,100,45.140588
-13.109199,100,45.140594
-10.121353,100,45.1406
-10.507486,100,45.140605
-15.209737,100,45.140611
-18.86691,100,45.140616
-12.578102,100,45.140621
-26.468988,100,45.285045
-48.80506,100,45.285081
-35.995186,100,45.28509
-23.778095,100,45.285096
-30.641743,100,45.285102
-20.203459,100,45.285108
-10.0649605,100,45.285113
-54.568024,100,45.285119
-43.442875,100,45.285124
-10.699714,100,45.285132
-57.656963,100,45.429297
-60.008694,100,45.429339
-39.282322,100,45.42935
-55.76517,100,45.429357
-23.410242,100,45.429363
-32.074554,100,45.429369
-29.080711,100,45.429374
-66.77158,100,45.42938
-42.93669,100,45.429386
-41.558914,100,45.429391
-31.616186,100,45.573858
-22.288815,100,45.573903
-21.968561,100,45.573915
-18.22486,100,45.573922
-26.750685,100,45.573928
-14.327612,100,45.573934
-28.39202,100,45.57394
-37.108444,100,45.573945
-8.508055,100,45.573951
-13.155734,100,45.573956
-2.87501,100,45.718251
-7.6118016,100,45.718293
-2.5435212,100,45.718306
-7.224894,100,45.718312
-12.016461,100,45.718318
-5.306661,100,45.718324
-14.056035,100,45.71833
-6.1946726,100,45.718335
-4.902306,100,45.718341
-4.681501,100,45.718346
-6.264481,100,45.862303
-11.098005,100,45.862333
-5.774269,100,45.862341
-15.223673,100,45.86235
-6.3279514,100,45.862356
-7.4651356,100,45.862362
-3.819354,100,45.862367
-12.96222,100,45.862373
-6.1144123,100,45.862378
-9.509575,100,45.862382
-20.6967,100,46.006836
-13.471348,100,46.006882
-14.517915,100,46.00689
-38.335712,100,46.006897
-6.307514,100,46.006903
-19.920952,100,46.006908
-8.637971,100,46.006913
-12.043447,100,46.006918
-24.469557,100,46.006923
-32.7615,100,46.006928
-27.875551,100,46.151074
-63.634426,100,46.151119
-50.699436,100,46.151128
-57.170692,100,46.151135
-42.0979,100,46.151141
-43.278835,100,46.15115
-62.643257,100,46.151155
-35.299347,100,46.151161
-60.190132,100,46.151167
-43.873623,100,46.151172
-39.173244,100,46.29603
-24.9901,100,46.296074
-60.27645,100,46.296083
-23.37925,100,46.29609
-48.697624,100,46.296097
-43.687347,100,46.296103
-22.777996,100,46.296108
-29.364183,100,46.296113
-24.390652,100,46.296118
-43.647842,100,46.296123
-7.500544,100,46.441002
-8.983063,100,46.441037
-7.3862534,100,46.441045
-3.7100582,100,46.441052
-13.89894,100,46.441058
-4.162345,100,46.441063
-13.238132,100,46.441068
-4.69121,100,46.441074
-6.4031796,100,46.441079
-4.6860175,100,46.441083
-32.180622,100,46.585918
-15.883705,100,46.585955
-33.590633,100,46.585963
-34.57548,100,46.585969
-31.973288,100,46.585976
-30.665844,100,46.585981
-15.821848,100,46.585987
-12.405545,100,46.585995
-13.934884,100,46.586
-14.115763,100,46.586005
-8.265853,100,46.730161
-7.7573247,100,46.730199
-4.034135,100,46.730206
-12.671965,100,46.730213
-16.814102,100,46.730219
-14.824515,100,46.730224
-24.152025,100,46.730229
-5.6568832,100,46.730234
-12.757791,100,46.730239
-3.5890183,100,46.730244
-11.462213,100,46.87428
-6.2942643,100,46.874326
-5.218161,100,46.874336
-4.943134,100,46.874343
-6.691739,100,46.874349
-10.484306,100,46.874354
-5.517051,100,46.87436
-5.3852077,100,46.874365
-6.089854,100,46.87437
-8.119348,100,46.874375
-5.140909,100,47.019392
-4.293876,100,47.019432
-8.392329,100,47.019441
-8.384516,100,47.019448
-5.8244276,100,47.019453
-8.948238,100,47.019459
-5.093329,100,47.019465
-5.5682273,100,47.019476
-20.086115,100,47.019481
-9.176337,100,47.019486
-10.614895,100,47.164723
-21.98727,100,47.164756
-25.763561,100,47.164764
-43.02113,100,47.164771
-11.637762,100,47.164777
-3.254087,100,47.164783
-9.862334,100,47.164788
-22.375576,100,47.164793
-13.604439,100,47.164799
-35.248882,100,47.164804
-33.238323,100,47.308991
-19.401981,100,47.309024
-43.915085,100,47.309037
-27.150146,100,47.309044
-29.294153,100,47.309053
-10.015912,100,47.309059
-15.060498,100,47.309065
-14.701878,100,47.30907
-33.846584,100,47.309075
-40.58823,100,47.30908
-10.273269,100,47.453528
-5.1118355,100,47.453572
-9.610122,100,47.453582
-11.879322,100,47.453592
-4.222886,100,47.453598
-14.007058,100,47.453607
-18.558588,100,47.453613
-20.008305,100,47.453618
-3.4135659,100,47.453624
-21.007164,100,47.453629
-14.760151,100,47.598341
-26.53736,100,47.598376
-22.556246,100,47.598384
-27.776207,100,47.598391
-24.898167,100,47.598397
-8.251515,100,47.598403
-30.747475,100,47.598412
-9.077474,100,47.598417
-40.48298,100,47.598422
-18.205812,100,47.598426
-15.316139,100,47.743775
-12.6429615,100,47.743816
-2.9217951,100,47.743829
-6.7325516,100,47.743835
-9.270324,100,47.743842
-7.0954084,100,47.743848
-13.039409,100,47.743856
-17.778671,100,47.743862
-3.9178042,100,47.743867
-7.254907,100,47.743872
-21.9928,100,47.888854
-42.896812,100,47.888901
-24.937698,100,47.888912
-21.278305,100,47.888919
-17.501677,100,47.888925
-18.087376,100,47.888931
-20.01591,100,47.888937
-32.94815,100,47.888942
-22.011076,100,47.888947
-28.473564,100,47.888952
-20.99179,100,48.034151
-35.011612,100,48.034194
-10.375598,100,48.034202
-26.190025,100,48.034209
-8.851321,100,48.034215
-9.0534935,100,48.034221
-10.061817,100,48.034226
-28.114206,100,48.034231
-16.754095,100,48.034236
-35.660255,100,48.034241
-6.7683153,100,48.179317
-7.4326777,100,48.179361
-3.7705636,100,48.179372
-5.681984,100,48.179379
-7.6483235,100,48.179385
-9.984577,100,48.179391
-5.934034,100,48.179397
-4.839623,100,48.179402
-5.2787614,100,48.179407
-13.839245,100,48.179412
-28.023232,100,48.324355
-54.24288,100,48.324399
-19.301283,100,48.324408
-49.52965,100,48.324415
-47.68611,100,48.324421
-26.874968,100,48.324427
-45.346077,100,48.324432
-52.391026,100,48.324437
-50.966393,100,48.324442
-47.19873,100,48.324447
-2.7217739,100,48.474333
-4.445976,100,48.474372
-11.540991,100,48.474384
-12.349951,100,48.474391
-10.332276,100,48.474397
-4.7856264,100,48.474403
-22.332542,100,48.474408
-7.6029434,100,48.474416
-17.207914,100,48.474421
-12.762292,100,48.474426
-23.707804,100,48.61892
-13.903291,100,48.618957
-18.983206,100,48.618965
-12.478585,100,48.618972
-21.632807,100,48.618978
-22.152962,100,48.618984
-18.558256,100,48.618989
-15.059311,100,48.618994
-16.17558,100,48.618999
-16.773537,100,48.619003
-22.963251,100,48.764582
-12.446191,100,48.764623
-14.614395,100,48.764633
-3.2643492,100,48.764639
-3.9878118,100,48.764645
