#{"t_start": 1761302692.6657631, "env_id": "None"}
r,l,t
-27.995682,100,62.358293
-28.956213,100,62.358303
-43.656223,100,62.35831
-27.848871,100,62.358315
-20.891935,100,62.358323
-22.364601,100,62.358328
-26.407152,100,62.358333
-16.457697,100,62.358337
-20.698277,100,62.358342
-41.097923,100,62.489622
-37.86087,100,62.489638
-61.669964,100,62.489644
-115.54952,100,62.489649
-116.34657,100,62.489654
-60.254894,100,62.489658
-73.44562,100,62.489662
-74.84587,100,62.489667
-38.2502,100,62.489671
-57.58742,100,62.489674
-56.217834,100,62.620088
-51.250973,100,62.620104
-74.68527,100,62.620112
-81.569016,100,62.620118
-38.57017,100,62.620123
-64.63272,100,62.620128
-68.97139,100,62.620132
-47.39975,100,62.620136
-74.455315,100,62.62014
-69.58617,100,62.620145
-46.58442,100,62.751067
-58.78983,100,62.75108
-46.066628,100,62.751087
-46.518665,100,62.751093
-34.636063,100,62.751098
-50.768257,100,62.751103
-32.56412,100,62.751108
-48.67904,100,62.751112
-31.769503,100,62.751117
-27.565704,100,62.751121
-23.50146,100,62.881634
-37.67742,100,62.881645
-49.77402,100,62.881651
-33.72662,100,62.881655
-22.256777,100,62.88166
-23.35741,100,62.881665
-33.113594,100,62.881669
-23.890945,100,62.881673
-8.599758,100,62.881677
-13.814945,100,62.881682
-54.289333,100,63.012378
-159.39355,100,63.012391
-86.34913,100,63.012399
-72.94346,100,63.012404
-93.05804,100,63.012409
-119.25856,100,63.012413
-57.08175,100,63.012417
-69.15021,100,63.012421
-85.91467,100,63.012425
-95.64896,100,63.01243
-104.06327,100,63.143479
-40.26077,100,63.143491
-60.51102,100,63.1435
-58.296795,100,63.143505
-82.65298,100,63.14351
-69.01482,100,63.143515
-69.13807,100,63.143519
-40.589,100,63.143523
-132.09154,100,63.143528
-52.354847,100,63.143532
-140.62355,100,63.274409
-174.13277,100,63.274425
-171.83997,100,63.274432
-142.38528,100,63.274441
-159.87695,100,63.274446
-114.109024,100,63.274451
-91.388756,100,63.274458
-114.99663,100,63.274463
-108.851036,100,63.274467
-152.63875,100,63.274474
-44.42719,100,63.407103
-41.37296,100,63.407115
-41.418594,100,63.407121
-48.397625,100,63.407126
-29.864902,100,63.40713
-38.045883,100,63.407135
-55.807785,100,63.407139
-29.344452,100,63.407142
-51.53229,100,63.407146
-46.51567,100,63.40715
-29.876783,100,63.538431
-60.92247,100,63.53845
-84.2763,100,63.538456
-46.882698,100,63.538466
-50.399055,100,63.538471
-42.22625,100,63.538475
-39.246223,100,63.538479
-34.762234,100,63.538483
-27.698029,100,63.538488
-89.22837,100,63.538492
-45.889862,100,63.669769
-73.42921,100,63.669783
-59.37296,100,63.669789
-96.79948,100,63.669793
-59.82837,100,63.669798
-76.15369,100,63.669802
-73.61975,100,63.669806
-91.806885,100,63.66981
-105.24931,100,63.669814
-81.03995,100,63.669818
-35.127525,100,63.801015
-31.08699,100,63.801027
-28.310776,100,63.801035
-52.50509,100,63.801041
-51.33295,100,63.801047
-33.042732,100,63.801059
-32.55122,100,63.801063
-24.85411,100,63.801067
-23.491982,100,63.801071
-21.442276,100,63.801075
-41.990463,100,63.931707
-46.599857,100,63.931719
-41.277355,100,63.931725
-21.791916,100,63.93173
-42.655384,100,63.931735
-27.830387,100,63.93174
-71.25791,100,63.931743
-39.012714,100,63.931747
-43.167786,100,63.931751
-67.830315,100,63.931755
-80.7815,100,64.063294
-68.36799,100,64.063308
-63.59679,100,64.063315
-55.989567,100,64.06332
-60.306038,100,64.063325
-70.29182,100,64.063332
-72.64593,100,64.063337
-48.012226,100,64.063341
-64.24981,100,64.063345
-87.59186,100,64.063353
-19.99463,100,66.987802
-35.82437,100,66.987847
-21.67966,100,66.987858
-36.061142,100,66.987865
-35.963238,100,66.987874
-38.1438,100,66.987879
-17.19221,100,66.987884
-39.131176,100,66.987888
-35.37339,100,66.987892
-39.534134,100,66.987896
-107.84211,100,67.119345
-59.00844,100,67.119375
-163.3182,100,67.119386
-120.65946,100,67.119392
-92.046875,100,67.119397
-85.535164,100,67.119405
-112.13204,100,67.119409
-98.0813,100,67.119414
-86.31977,100,67.119421
-84.174126,100,67.119425
-68.26069,100,67.250238
-39.182392,100,67.250262
-61.252068,100,67.250274
-73.7395,100,67.25028
-34.168133,100,67.250286
-55.23018,100,67.250291
-56.23333,100,67.250296
-64.51743,100,67.2503
-74.795494,100,67.250305
-40.866444,100,67.250309
-58.825005,100,67.381051
-55.38014,100,67.381074
-64.38469,100,67.381083
-54.74215,100,67.381089
-105.65669,100,67.381095
-70.08623,100,67.3811
-118.8963,100,67.381105
-82.6837,100,67.38111
-77.24047,100,67.381114
-99.633865,100,67.381118
-68.21365,100,67.51195
-66.97133,100,67.511964
-58.591587,100,67.511971
-70.79069,100,67.511976
-81.99597,100,67.511981
-57.102432,100,67.511986
-60.481773,100,67.511991
-62.119774,100,67.511995
-52.49614,100,67.512
-73.28436,100,67.512004
-56.501446,100,67.642815
-58.034485,100,67.642828
-55.254536,100,67.642834
-82.766624,100,67.642843
-40.431583,100,67.642847
-50.529358,100,67.642852
-37.012398,100,67.642856
-26.958332,100,67.64286
-56.905704,100,67.642864
-66.81447,100,67.642868
-122.463745,100,67.773169
-87.59143,100,67.77318
-102.07121,100,67.773186
-135.1895,100,67.773194
-113.58781,100,67.773199
-104.02585,100,67.773203
-109.075745,100,67.773207
-99.80004,100,67.773212
-61.977055,100,67.773216
-73.35959,100,67.77322
-124.315285,100,67.903275
-129.20634,100,67.903284
-127.1874,100,67.90329
-98.12848,100,67.903295
-205.94185,100,67.903299
-105.333305,100,67.903304
-110.19368,100,67.903308
-144.13928,100,67.903312
-134.81891,100,67.903315
-138.1039,100,67.903319
-100.700806,100,68.034027
-116.423096,100,68.03404
-143.10432,100,68.034046
-90.027626,100,68.034051
-108.66923,100,68.034055
-131.55228,100,68.03406
-125.341095,100,68.034064
-152.77086,100,68.034068
-114.36745,100,68.034072
-126.26282,100,68.034076
-72.21501,100,68.16458
-72.910324,100,68.164593
-20.467539,100,68.1646
-55.93267,100,68.164605
-53.074623,100,68.16461
-54.581738,100,68.164615
-54.325047,100,68.16462
-46.937088,100,68.164624
-57.111435,100,68.164629
-71.89527,100,68.164633
-56.621063,100,68.294963
-41.51754,100,68.294974
-40.417732,100,68.29498
-27.842335,100,68.294984
-68.76263,100,68.294989
-62.55766,100,68.294993
-60.97195,100,68.294998
-50.760605,100,68.295002
-42.346428,100,68.295006
-55.41786,100,68.29501
-39.006702,100,68.425549
-29.816841,100,68.425559
-20.034357,100,68.425564
-48.801216,100,68.425572
-29.35659,100,68.425576
-22.351591,100,68.42558
-32.685875,100,68.425584
-30.938847,100,68.425588
-43.399822,100,68.425592
-26.254662,100,68.425596
-95.158516,100,68.55599
-85.16778,100,68.556004
-111.070404,100,68.55601
-70.70574,100,68.556015
-78.6121,100,68.55602
-67.793846,100,68.556025
-69.1155,100,68.556032
-117.154945,100,68.556036
-78.00021,100,68.556041
-77.877525,100,68.556045
-16.534756,100,68.686598
-25.05601,100,68.686608
-21.832994,100,68.686614
-26.308355,100,68.686618
-17.720455,100,68.686623
-14.698786,100,68.686627
-31.749048,100,68.686651
-18.80149,100,68.686656
-30.188723,100,68.68666
-14.082347,100,68.686664
-48.801617,100,68.816747
-91.75609,100,68.816758
-71.080315,100,68.816764
-64.29504,100,68.816773
-88.38691,100,68.816777
-97.63135,100,68.816782
-105.22281,100,68.816786
-54.446247,100,68.81679
-63.25562,100,68.816794
-77.59706,100,68.816801
-50.424717,100,68.947338
-77.3292,100,68.947347
-79.66369,100,68.947353
-67.122635,100,68.947357
-51.604336,100,68.947362
-62.584644,100,68.947366
-54.20546,100,68.94737
-78.98681,100,68.947374
-81.92069,100,68.947377
-71.52335,100,68.947381
-74.26331,100,69.077854
-76.45874,100,69.07787
-74.554794,100,69.077876
-94.29161,100,69.077881
-108.88278,100,69.077885
-63.048325,100,69.07789
-120.38817,100,69.077894
-63.51846,100,69.077898
-77.10086,100,69.077901
-92.42528,100,69.077905
-32.71518,100,69.208265
-53.258694,100,69.208281
-26.91705,100,69.208288
-42.122143,100,69.208296
-16.905231,100,69.208301
-28.853903,100,69.208306
-38.267906,100,69.208311
-41.242615,100,69.208315
-62.818615,100,69.208319
-38.31102,100,69.208323
-18.286041,100,69.338383
-32.775593,100,69.338392
-21.006195,100,69.338397
-10.585085,100,69.338401
-18.434818,100,69.338406
-17.373995,100,69.33841
-18.170439,100,69.338414
-13.288232,100,69.338418
-16.506939,100,69.338422
-17.903097,100,69.338426
-117.27948,100,69.468734
-174.12192,100,69.468745
-147.67749,100,69.46875
-163.6523,100,69.468754
-147.96747,100,69.468759
-152.51637,100,69.468763
-97.56138,100,69.468767
-156.41162,100,69.468771
-249.51256,100,69.468775
-129.07707,100,69.468779
-19.1871,100,69.598977
-23.532478,100,69.598988
-37.90126,100,69.598993
-13.11294,100,69.598997
-22.399477,100,69.599002
-25.614853,100,69.599006
-30.28166,100,69.59901
-34.211124,100,69.599014
-18.933794,100,69.599017
-34.30269,100,69.599021
-13.548474,100,72.517891
-13.473441,100,72.517939
-13.450568,100,72.517951
-12.24974,100,72.517958
-23.621807,100,72.517966
-20.022799,100,72.517972
-8.922225,100,72.517977
-13.416557,100,72.517984
-22.879805,100,72.517989
-20.313034,100,72.517993
-69.43983,100,72.649132
-66.40035,100,72.64915
-61.75094,100,72.649159
-46.35582,100,72.649165
-98.92915,100,72.64917
-64.83021,100,72.649175
-75.59212,100,72.64918
-92.5671,100,72.649184
-73.11345,100,72.649189
-52.80043,100,72.649193
-35.328457,100,72.780786
-32.251137,100,72.780801
-35.75346,100,72.780806
-27.924355,100,72.780814
-42.07351,100,72.780819
-35.87568,100,72.780823
-49.997803,100,72.780827
-62.361088,100,72.780831
-46.158237,100,72.780835
-50.11115,100,72.78084
-26.530914,100,72.912088
-29.99815,100,72.912109
-36.874382,100,72.912118
-54.383163,100,72.912124
-42.82,100,72.91213
-52.1686,100,72.912135
-21.252398,100,72.912139
-18.185032,100,72.912144
-38.397263,100,72.912152
-23.506516,100,72.912156
-35.217163,100,73.042843
-74.82305,100,73.042866
-92.44589,100,73.042879
-71.5659,100,73.042884
-117.64499,100,73.042893
-92.36262,100,73.042898
-83.512215,100,73.042902
-86.25655,100,73.042906
-80.550156,100,73.04291
-76.17549,100,73.042915
-46.80835,100,73.173909
-45.99705,100,73.173921
-22.722538,100,73.173927
-38.07953,100,73.173931
-49.728844,100,73.173936
-44.146038,100,73.173941
-90.31506,100,73.173945
-41.927082,100,73.17395
-46.924133,100,73.173954
-36.84565,100,73.173958
-80.52349,100,73.304884
-49.317123,100,73.3049
-107.53778,100,73.304911
-75.81075,100,73.304917
-65.73747,100,73.304922
-64.24816,100,73.304927
-86.688034,100,73.304932
-91.720764,100,73.304936
-76.54826,100,73.304945
-82.50682,100,73.30495
-39.042328,100,73.436235
-33.318844,100,73.436246
-25.274378,100,73.436252
-38.17791,100,73.436257
-34.64927,100,73.436262
-28.278173,100,73.436267
-33.729286,100,73.436271
-41.539516,100,73.436275
-34.901646,100,73.436279
-49.346493,100,73.436283
-112.85203,100,73.567322
-149.44325,100,73.567335
-133.29138,100,73.567341
-147.43047,100,73.567346
-138.15569,100,73.56735
-138.66815,100,73.567354
-142.74019,100,73.567359
-167.50725,100,73.567373
-134.26395,100,73.567377
-171.75456,100,73.567381
-32.796913,100,73.698381
-32.194202,100,73.698395
-86.19712,100,73.698401
-25.342096,100,73.698407
-26.42419,100,73.698411
-23.42571,100,73.698416
-20.722061,100,73.69842
-34.603172,100,73.698424
-36.13459,100,73.698428
-19.703777,100,73.698432
-74.7998,100,73.8299
-78.471825,100,73.829915
-91.06542,100,73.829921
-84.315445,100,73.82993
-83.88903,100,73.829934
-81.60177,100,73.829938
-82.84925,100,73.829945
-57.605026,100,73.829949
-83.03214,100,73.829953
-60.84782,100,73.829957
-63.919903,100,73.96055
-56.362537,100,73.960561
-88.579124,100,73.960566
-60.32672,100,73.96057
-42.323524,100,73.960574
-52.90023,100,73.960578
-59.384583,100,73.960582
-67.30012,100,73.960586
-63.222897,100,73.960589
-49.982037,100,73.960593
-11.919803,100,74.091986
-13.166514,100,74.092006
-9.8805,100,74.092013
-9.774421,100,74.09202
-24.582457,100,74.092025
-10.671212,100,74.09203
-9.928958,100,74.092034
-9.869772,100,74.092039
-11.798234,100,74.092043
-5.9372277,100,74.092053
-95.79646,100,74.223115
-120.32129,100,74.223126
-138.71739,100,74.223131
-125.537674,100,74.223136
-115.10952,100,74.22314
-88.87242,100,74.223144
-127.791885,100,74.223148
-110.90257,100,74.223152
-89.10187,100,74.223156
-88.18841,100,74.22316
-28.080475,100,74.353951
-32.619556,100,74.353962
-10.049534,100,74.353967
-41.0535,100,74.353971
-24.530958,100,74.353976
-23.270489,100,74.35398
-32.21598,100,74.353984
-21.697754,100,74.353988
-18.956556,100,74.353992
-39.569584,100,74.353996
-40.349617,100,74.485228
-31.556267,100,74.485241
-35.055252,100,74.48525
-27.944511,100,74.485256
-32.348602,100,74.48526
-34.346115,100,74.485268
-30.043346,100,74.485273
-33.795483,100,74.485277
-37.532257,100,74.485282
-31.50785,100,74.485286
-60.037827,100,74.616218
-47.874084,100,74.616228
-85.93378,100,74.616233
-55.17709,100,74.616237
-49.431015,100,74.616242
-79.010925,100,74.616246
-84.092865,100,74.61625
-64.04675,100,74.616254
-54.589333,100,74.616258
-69.17211,100,74.616262
-138.381,100,74.747622
-110.17495,100,74.747632
-105.10471,100,74.747641
-106.02717,100,74.747646
-89.431046,100,74.747651
-129.00005,100,74.747655
-108.31428,100,74.747659
-104.86135,100,74.747664
-123.702866,100,74.747668
-128.13498,100,74.747676
-59.83843,100,74.878567
-60.38042,100,74.878578
-62.761578,100,74.878586
-50.125637,100,74.878591
-78.66867,100,74.878596
-64.7105,100,74.8786
-83.48386,100,74.878604
-78.1632,100,74.878608
-83.42625,100,74.878612
-52.527187,100,74.878616
-49.940147,100,75.009777
-79.6281,100,75.009805
-69.29988,100,75.009812
-52.61561,100,75.00982
-47.83487,100,75.009825
-49.13276,100,75.00983
-80.41977,100,75.009838
-102.637115,100,75.009842
-51.74108,100,75.009847
-91.08839,100,75.009851
-68.34538,100,77.929784
-77.32502,100,77.929835
-128.06812,100,77.929847
-80.8103,100,77.929855
-64.34289,100,77.929864
-56.595287,100,77.92987
-81.271324,100,77.929876
-78.82352,100,77.929881
-85.63609,100,77.929885
-94.17714,100,77.92989
-107.9772,100,78.062031
-60.80793,100,78.062067
-103.62354,100,78.06208
-79.23998,100,78.062087
-109.977036,100,78.062096
-104.58757,100,78.062102
-110.637856,100,78.062112
-104.96884,100,78.062117
-80.617805,100,78.062122
-90.37326,100,78.062127
-19.87786,100,78.193814
-26.153456,100,78.193839
-17.393133,100,78.193852
-21.523102,100,78.193859
-20.728794,100,78.193865
-26.89401,100,78.193871
-23.26201,100,78.193877
-21.501387,100,78.193882
-18.379576,100,78.193887
-16.365383,100,78.193892
-21.145037,100,78.324721
-39.6548,100,78.324734
-35.809475,100,78.324742
-23.517874,100,78.324748
-37.623486,100,78.324757
-46.179752,100,78.324762
-30.33192,100,78.324767
-35.31296,100,78.324772
-57.88098,100,78.324777
-38.58104,100,78.324782
-47.329792,100,78.455771
-56.890083,100,78.455793
-55.212433,100,78.455803
-64.652,100,78.455811
-63.941967,100,78.455817
-61.152065,100,78.455823
-42.031013,100,78.455828
-67.62406,100,78.455833
-88.57068,100,78.455838
-46.028194,100,78.455844
-59.53865,100,78.587394
-60.536247,100,78.587418
-110.71566,100,78.587425
-55.863586,100,78.587432
-86.7968,100,78.587437
-68.576675,100,78.587443
-77.99614,100,78.587448
-63.61125,100,78.587453
-42.84005,100,78.587457
-63.30853,100,78.587462
-46.987396,100,78.718441
-29.305958,100,78.718458
-78.50436,100,78.718465
-55.173756,100,78.718472
-21.68859,100,78.718477
-55.288677,100,78.718483
-53.760498,100,78.718491
-46.617844,100,78.718496
-45.259975,100,78.718501
-51.182377,100,78.718508
-88.03168,100,78.849616
-112.09474,100,78.849628
-98.46705,100,78.849638
-68.586174,100,78.849644
-102.158585,100,78.84965
-110.60111,100,78.849655
-101.66883,100,78.84966
-96.90551,100,78.849665
-147.1437,100,78.84967
-108.01843,100,78.849675
-114.87502,100,78.982302
-127.44658,100,78.982314
-103.72833,100,78.98232
-79.293236,100,78.982326
-114.83211,100,78.982331
-88.56511,100,78.982336
-76.496605,100,78.982341
-91.707436,100,78.982346
-106.83582,100,78.982351
-90.510414,100,78.982355
-15.353753,100,79.113887
-21.554161,100,79.113899
-13.490853,100,79.113905
-22.284075,100,79.11391
-18.644894,100,79.113915
-32.92674,100,79.113921
-16.015434,100,79.113925
-19.706205,100,79.11393
-13.966735,100,79.113935
-19.651352,100,79.113939
-51.549957,100,79.244587
-56.39007,100,79.244597
-78.887505,100,79.244603
-43.460533,100,79.244608
-47.94832,100,79.244613
-59.45837,100,79.244618
-83.96535,100,79.244623
-74.38943,100,79.244628
-44.363136,100,79.244632
-80.618904,100,79.244637
-50.104965,100,79.375446
-48.653095,100,79.375457
-59.40358,100,79.375463
-44.312447,100,79.375468
-57.697792,100,79.375473
-51.483635,100,79.375477
-40.143658,100,79.375482
-31.656944,100,79.375487
-41.05021,100,79.375492
-66.6779,100,79.375496
-51.611492,100,79.506247
-43.772224,100,79.50627
-35.536484,100,79.506277
-57.53033,100,79.506284
-43.83158,100,79.506289
-45.373737,100,79.506295
-51.062042,100,79.5063
-46.06963,100,79.506305
-53.326756,100,79.506311
-72.148605,100,79.506316
-42.568066,100,79.637215
-54.558613,100,79.637233
-58.398106,100,79.637241
-53.644363,100,79.637247
-81.483894,100,79.637256
-45.03028,100,79.637261
-47.419163,100,79.637266
-61.65411,100,79.637272
-37.011127,100,79.637277
-53.85943,100,79.637282
-11.073651,100,79.768511
-8.611201,100,79.768522
-9.825302,100,79.768531
-13.015305,100,79.768537
-14.225228,100,79.768542
-5.1499634,100,79.768547
-12.072133,100,79.768552
-8.350147,100,79.768557
-20.936201,100,79.768561
-9.184876,100,79.768566
-41.353497,100,79.899214
-51.82591,100,79.899225
-49.902405,100,79.899232
-39.870422,100,79.899237
-50.249424,100,79.899243
-54.257206,100,79.899251
-92.38399,100,79.899256
-53.868614,100,79.899261
-48.03415,100,79.899266
-52.38429,100,79.899271
-32.42955,100,80.030568
-65.02176,100,80.030588
-31.197237,100,80.030595
-45.63958,100,80.030601
-46.562386,100,80.03061
-33.609764,100,80.030615
-86.08771,100,80.03062
-40.561848,100,80.030625
-50.427982,100,80.030629
-49.91082,100,80.030634
-45.212852,100,80.161675
-20.64144,100,80.161685
-50.467262,100,80.161691
-41.709755,100,80.161697
-61.316093,100,80.161701
-35.713455,100,80.161706
-33.478455,100,80.161711
-38.53282,100,80.161716
-42.368134,100,80.16172
-61.57444,100,80.161724
-115.60284,100,80.29268
-112.17431,100,80.292692
-110.462555,100,80.292698
-84.83128,100,80.292704
-103.755035,100,80.29271
-84.82214,100,80.292715
-87.651085,100,80.29272
-93.9012,100,80.292725
-133.30525,100,80.29273
-86.63635,100,80.292734
-35.18845,100,80.422888
-63.389652,100,80.4229
-49.506012,100,80.422909
-54.779358,100,80.422915
-66.498474,100,80.42292
-73.57351,100,80.422926
-65.48407,100,80.422931
-61.567017,100,80.422936
-65.35867,100,80.422941
-68.14877,100,80.422946
-57.764362,100,80.553983
-77.5856,100,80.554006
-76.626274,100,80.554016
-43.315437,100,80.554023
-76.99563,100,80.554029
-54.455833,100,80.554035
-53.11539,100,80.55404
-60.304752,100,80.554046
-52.70494,100,80.554051
-73.030426,100,80.554056
-40.356564,100,83.542756
-56.988106,100,83.542807
-9.494432,100,83.542817
-31.95783,100,83.542824
-22.218159,100,83.542829
-27.07999,100,83.542834
-35.075565,100,83.542839
-49.71642,100,83.542844
-28.236916,100,83.542849
-25.48643,100,83.542853
-111.07337,100,83.678893
-116.58053,100,83.678941
-109.18919,100,83.67895
-91.553894,100,83.678957
-111.194145,100,83.678964
-123.97029,100,83.678969
-140.63913,100,83.678975
-135.83015,100,83.67898
-120.93563,100,83.678985
-130.43102,100,83.67899
-114.405754,100,83.813334
-143.45026,100,83.813388
-121.5467,100,83.813401
-150.2474,100,83.813408
-189.02127,100,83.813417
-131.72987,100,83.813423
-83.93051,100,83.813429
-127.4113,100,83.813438
-140.65527,100,83.813443
-152.79488,100,83.813448
-44.690243,100,83.946519
-52.539616,100,83.946561
-61.696754,100,83.946572
-52.959232,100,83.946579
-40.212124,100,83.946588
-51.350166,100,83.946594
-55.633724,100,83.9466
-60.993263,100,83.946605
-45.004707,100,83.946612
-49.47354,100,83.946618
-97.45132,100,84.081886
-59.81655,100,84.081928
-68.36073,100,84.081935
-67.06216,100,84.081941
-68.28386,100,84.081946
-76.6897,100,84.081951
-69.64404,100,84.081956
-76.855934,100,84.081961
-90.06599,100,84.081966
-62.829205,100,84.08197
-53.103012,100,84.219992
-44.985977,100,84.220047
-73.901535,100,84.220062
-58.828922,100,84.220069
-57.468998,100,84.220076
-61.728054,100,84.220082
-71.79762,100,84.220087
-43.06851,100,84.220093
-49.316296,100,84.220098
-49.30931,100,84.220104
-19.587776,100,84.357129
-34.790154,100,84.357182
-20.889517,100,84.357192
-43.067047,100,84.357199
-28.216105,100,84.357206
-28.272532,100,84.357212
-36.89061,100,84.357217
-29.942528,100,84.357223
-28.89726,100,84.357228
-30.388887,100,84.357233
-123.01042,100,84.491865
-104.42509,100,84.491911
-107.997765,100,84.49192
-135.60797,100,84.491927
-108.38769,100,84.491934
-91.78106,100,84.49194
-113.4169,100,84.491946
-103.718925,100,84.491951
-106.837975,100,84.491956
-90.18541,100,84.491961
-36.13196,100,84.626886
-28.690092,100,84.626929
-46.055363,100,84.626937
-35.39813,100,84.626943
-22.124203,100,84.626949
-24.134346,100,84.626955
-44.097816,100,84.62696
-44.04843,100,84.626965
-20.11935,100,84.62697
-30.684902,100,84.626975
-25.045788,100,84.764829
-23.624027,100,84.764873
-48.479515,100,84.764881
-33.68094,100,84.764888
-27.38957,100,84.764893
-24.785477,100,84.764899
-25.184671,100,84.764904
-22.11057,100,84.76491
-26.379793,100,84.764915
-36.83316,100,84.76492
-164.86911,100,84.90171
-126.92031,100,84.901759
-155.37082,100,84.901769
-173.73192,100,84.901776
-133.95735,100,84.901781
-123.71593,100,84.901787
-136.82442,100,84.901792
-123.39314,100,84.901797
-144.20593,100,84.901802
-133.1748,100,84.901807
-53.753197,100,85.035575
-60.445187,100,85.0356
-64.93996,100,85.035607
-70.41554,100,85.035613
-48.744183,100,85.035619
-44.121284,100,85.035624
-65.67032,100,85.035629
-85.21674,100,85.035633
-77.54285,100,85.035638
-50.064438,100,85.035643
-13.08673,100,85.168776
-26.794983,100,85.168804
-27.907063,100,85.168815
-20.621515,100,85.168823
-18.57031,100,85.168829
-13.417006,100,85.168835
-28.52976,100,85.168841
-25.496498,100,85.168846
-15.580177,100,85.168851
-40.20822,100,85.168857
-119.10665,100,85.301862
-107.422775,100,85.301883
-129.38074,100,85.30189
-119.63786,100,85.301897
-129.52434,100,85.301902
-115.51895,100,85.301908
-111.65337,100,85.301913
-106.0651,100,85.301918
-109.3991,100,85.301922
-86.2399,100,85.301927
-31.254662,100,85.434139
-25.168604,100,85.434167
-15.545253,100,85.434174
-20.106611,100,85.43418
-36.041344,100,85.434185
-35.23656,100,85.43419
-20.086815,100,85.434195
-25.382465,100,85.4342
-27.508854,100,85.434209
-21.964418,100,85.434214
-74.295364,100,85.566957
-93.7241,100,85.566982
-108.28077,100,85.566995
-95.69377,100,85.567002
-86.55395,100,85.567011
-83.50641,100,85.567017
-110.06312,100,85.567023
-58.691437,100,85.567028
-66.08272,100,85.567033
-148.68774,100,85.567044
-26.223711,100,85.699778
-28.531466,100,85.6998
-19.776348,100,85.699808
-24.08297,100,85.699814
-24.535961,100,85.69982
-20.985786,100,85.699825
-34.05394,100,85.69983
-28.746216,100,85.699835
-33.8567,100,85.69984
-21.294115,100,85.699845
-127.830605,100,85.831965
-112.1672,100,85.831979
-61.825253,100,85.831986
-90.37647,100,85.831991
-127.76364,100,85.831997
-127.34103,100,85.832002
-124.703575,100,85.832007
-122.7846,100,85.832012
-143.10146,100,85.832017
-141.88425,100,85.832022
-84.69086,100,85.964668
-108.5966,100,85.964681
-70.141525,100,85.964691
-61.490906,100,85.964697
-58.724243,100,85.964703
-84.51414,100,85.964708
-81.307724,100,85.964713
-51.07427,100,85.964718
-75.750916,100,85.964723
-73.804565,100,85.96473
-86.81656,100,86.09791
-64.43464,100,86.097941
-101.129814,100,86.097948
-82.10019,100,86.097954
-62.917732,100,86.097959
-48.484474,100,86.097965
-62.187996,100,86.09797
-68.10864,100,86.097975
-65.06804,100,86.097979
-62.208,100,86.097984
-58.469276,100,89.197015
-79.59687,100,89.197065
-59.343086,100,89.197076
-49.60166,100,89.197084
-73.96562,100,89.197091
-51.21496,100,89.197096
-55.05196,100,89.197102
-56.84152,100,89.197107
-60.65817,100,89.197112
-70.76197,100,89.197117
-42.572025,100,89.330827
-46.26703,100,89.330847
-31.370367,100,89.330854
-33.958668,100,89.33086
-25.759304,100,89.330866
-24.70317,100,89.330871
-32.351437,100,89.330876
-49.675346,100,89.330881
-32.14417,100,89.330886
-27.509916,100,89.330891
-22.54903,100,89.467651
-29.65903,100,89.467694
-30.060394,100,89.467706
-36.48755,100,89.467713
-25.401918,100,89.467719
-27.326544,100,89.467725
-26.100943,100,89.46773
-47.41148,100,89.467735
-37.250744,100,89.46774
-43.668736,100,89.467745
-34.243183,100,89.601589
-54.781456,100,89.601641
-51.060524,100,89.601651
-33.406704,100,89.601658
-47.7344,100,89.601665
-51.77675,100,89.60167
-29.185751,100,89.601675
-46.656868,100,89.601681
-39.935814,100,89.601686
-73.35702,100,89.601691
-55.047134,100,89.734746
-70.27225,100,89.73477
-37.40295,100,89.734781
-46.25546,100,89.734787
-83.51573,100,89.734793
-37.344734,100,89.734799
-59.50122,100,89.734805
-47.048313,100,89.734813
-50.971767,100,89.734818
-60.41573,100,89.734823
-62.200386,100,89.868101
-54.6907,100,89.868123
-62.98843,100,89.868129
-58.090027,100,89.868135
-62.95073,100,89.868141
-47.148167,100,89.868146
-42.05897,100,89.86815
-47.267265,100,89.868155
-76.25391,100,89.86816
-47.47196,100,89.868165
-76.32551,100,90.00102
-85.47653,100,90.001063
-108.0745,100,90.001076
-107.15634,100,90.001084
-105.53895,100,90.00109
-92.59076,100,90.001096
-124.44365,100,90.001102
-92.498245,100,90.001107
-117.743416,100,90.001112
-121.09525,100,90.001117
-53.172234,100,90.133539
-64.074356,100,90.133565
-28.168098,100,90.133574
-68.46681,100,90.133582
-40.917328,100,90.133591
-47.82603,100,90.133597
-64.788994,100,90.133602
-57.376648,100,90.133608
-93.39536,100,90.133613
-61.06697,100,90.133618
-51.573826,100,90.266623
-52.79837,100,90.266659
-57.92049,100,90.266667
-49.34076,100,90.266676
-50.280807,100,90.266682
-73.05122,100,90.266688
-43.11432,100,90.266694
-85.27445,100,90.266699
-34.919216,100,90.266704
-58.75379,100,90.26671
-25.056288,100,90.401032
-20.666008,100,90.401079
-20.82038,100,90.401088
-33.04541,100,90.401094
-28.522516,100,90.4011
-26.587927,100,90.40111
-25.162739,100,90.401115
-26.843636,100,90.401121
-19.047834,100,90.401125
-17.468372,100,90.401131
-20.14786,100,90.536588
-31.72608,100,90.536639
-52.356327,100,90.536649
-13.962802,100,90.536659
-18.911982,100,90.536666
-29.206781,100,90.536675
-20.715727,100,90.536681
-27.445517,100,90.536686
-21.028109,100,90.536691
-13.512558,100,90.536697
-46.66713,100,90.671481
-31.951424,100,90.671519
-38.01449,100,90.671527
-58.494713,100,90.671533
-34.90014,100,90.671539
